row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,8450,8430,8470,41,-22.4302,14.9418,0.5827,0.8295,0.0,0.0,2.1142,1.6192
1,0,7189,7169,7209,41,-22.0077,10.8208,0.8042,0.745,0.0,0.0,1.7914,2.2632
2,0,7369,7349,7389,41,-19.8689,5.6348,1.5107,3.0055,0.0,0.0,4.3453,9.9683
2,1,7550,7530,7570,41,-12.2679,4.1411,0.8588,0.8228,0.0,0.0,2.6113,2.7241
2,2,7729,7709,7749,41,0.712,6.1399,1.0608,0.9455,0.0,0.0,3.039,2.383
1,2,7909,7889,7929,41,0.7389,9.8516,1.1681,0.9362,0.0,0.0,3.0068,2.3032
0,2,8090,8070,8110,41,-0.1477,16.4526,1.1603,0.9088,0.0,0.0,2.5572,2.3984
0,1,8270,8250,8290,41,-14.1297,15.6326,0.9086,0.6469,0.0,0.0,2.8561,1.7309
1,1,8631,8611,8651,41,-11.5112,10.5375,1.26,2.473,0.0,0.0,4.5338,8.1224
