frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
108,3.600,2044,1067,2727,1965,-11.7318,8.3344
109,3.633,2044,1066,2727,1965,-11.0986,8.9954
110,3.667,2044,1066,2726,1965,-11.1962,8.7159
111,3.700,2044,1066,2726,1965,-11.9818,8.2246
112,3.733,2044,1066,2726,1964,-12.0515,7.7199
113,3.767,2044,1066,2727,1965,-11.9780,8.8947
114,3.800,2043,1067,2726,1965,-14.2890,9.4028
115,3.833,2044,1066,2726,1965,-22.7378,16.1190
116,3.867,2044,1066,2726,1965,-22.9939,16.5671
117,3.900,2044,1065,2725,1964,-23.3625,14.8790
118,3.933,2044,1065,2725,1964,-23.0302,16.1057
119,3.967,2044,1065,2725,1965,-22.2789,16.6781
120,4.000,2044,1063,2726,1964,-23.5109,17.6136
121,4.033,2044,1063,2726,1964,-23.5844,17.8731
122,4.067,2044,1063,2726,1964,-23.8140,18.2493
123,4.100,2044,1063,2726,1964,-23.8342,17.8308
124,4.133,2044,1064,2726,1964,-23.9700,18.0634
125,4.167,2044,1064,2726,1964,-24.2820,17.8444
126,4.200,2043,1064,2725,1963,-22.6389,19.7517
127,4.233,2043,1064,2725,1963,-22.4136,19.8035
128,4.267,2042,1064,2725,1963,-23.9258,18.5868
129,4.300,2042,1064,2725,1963,-24.0148,18.7754
130,4.333,2042,1064,2725,1963,-24.4467,18.6451
131,4.367,2042,1064,2725,1963,-24.3002,18.7695
132,4.400,2042,1064,2725,1963,-23.8495,18.4781
133,4.433,2042,1064,2726,1963,-23.5147,19.6322
134,4.467,2042,1064,2726,1963,-23.2270,19.7273
135,4.500,2042,1064,2726,1963,-23.0428,19.7855
136,4.533,2042,1064,2726,1963,-23.0947,19.6829
137,4.567,2042,1064,2726,1963,-22.7167,19.4652
138,4.600,2042,1064,2725,1963,-24.0115,18.4588
139,4.633,2042,1064,2725,1963,-24.0148,17.9693
140,4.667,2042,1064,2725,1963,-24.6420,18.9537
141,4.700,2042,1064,2725,1964,-24.9398,19.8737
142,4.733,2042,1064,2725,1964,-25.1640,19.8531
143,4.767,2042,1064,2725,1964,-25.4481,19.7556
144,4.800,2041,1064,2724,1963,-25.7094,17.9864
145,4.833,2041,1064,2724,1963,-25.5057,17.5778
146,4.867,2041,1064,2724,1963,-25.5039,17.4145
147,4.900,2041,1064,2725,1963,-23.9030,17.9177
148,4.933,2041,1064,2725,1963,-23.8886,17.8059
149,4.967,2041,1064,2725,1963,-23.8989,17.6727
150,5.000,2041,1063,2725,1963,-25.2946,17.3665
151,5.033,2041,1063,2725,1963,-25.2904,16.7120
152,5.067,2041,1063,2725,1963,-25.0354,16.4048
153,5.100,2041,1063,2725,1962,-24.1781,17.8934
154,5.133,2041,1064,2725,1962,-23.0441,16.7256
155,5.167,2041,1064,2725,1963,-22.8957,17.7375
156,5.200,2041,1064,2725,1963,-22.6948,17.8536
157,5.233,2041,1064,2725,1963,-22.7891,17.4259
158,5.267,2041,1064,2725,1963,-23.0893,17.3936
159,5.300,2041,1064,2725,1963,-22.3770,17.1351
160,5.333,2041,1064,2725,1963,-22.0982,16.9014
161,5.367,2041,1064,2726,1963,-21.9375,17.2671
162,5.400,2042,1065,2726,1963,-22.4829,17.2315
163,5.433,2042,1065,2726,1963,-22.3553,17.4412
164,5.467,2042,1065,2726,1963,-22.0990,17.3408
165,5.500,2042,1065,2727,1963,-22.2028,16.9872
166,5.533,2042,1065,2727,1963,-22.3966,16.6439
167,5.567,2042,1065,2727,1963,-22.1902,16.5230
168,5.600,2042,1065,2727,1963,-22.1936,16.5219
169,5.633,2042,1065,2727,1963,-22.1199,16.2694
170,5.667,2042,1064,2726,1963,-22.3649,16.7934
171,5.700,2041,1065,2726,1963,-23.1349,17.6100
172,5.733,2042,1064,2726,1963,-22.8714,16.8509
173,5.767,2041,1064,2726,1963,-21.9980,16.9219
174,5.800,2042,1064,2726,1963,-22.1201,17.6930
175,5.833,2042,1065,2726,1964,-23.5385,16.3848
176,5.867,2042,1065,2726,1963,-22.8347,16.8854
177,5.900,2042,1065,2726,1964,-23.4316,16.8355
178,5.933,2042,1065,2727,1964,-23.1583,18.1389
179,5.967,2042,1065,2726,1965,-23.4911,16.4338
180,6.000,2042,1064,2726,1964,-23.6155,16.2979
181,6.033,2042,1064,2727,1965,-22.7495,17.3555
182,6.067,2042,1064,2727,1965,-23.0300,17.1209
183,6.100,2042,1064,2727,1965,-23.1260,16.6893
184,6.133,2042,1065,2728,1965,-21.8152,16.5771
185,6.167,2042,1065,2728,1965,-21.7618,17.3402
186,6.200,2042,1065,2728,1964,-22.6620,18.6706
187,6.233,2042,1065,2728,1964,-22.5592,18.7971
188,6.267,2041,1065,2728,1964,-22.4073,17.7648
189,6.300,2041,1065,2728,1964,-22.0102,17.1031
190,6.333,2042,1065,2728,1964,-22.3103,18.3318
191,6.367,2042,1065,2728,1964,-22.3133,18.5402
192,6.400,2042,1065,2728,1964,-22.5455,19.2475
193,6.433,2041,1065,2728,1964,-22.2426,17.5252
194,6.467,2042,1065,2727,1964,-22.6697,18.1095
195,6.500,2042,1064,2727,1964,-22.2310,17.9099
196,6.533,2042,1064,2726,1964,-23.5438,16.3717
197,6.567,2042,1064,2726,1964,-23.5347,16.6989
198,6.600,2042,1064,2726,1964,-23.5285,16.5986
199,6.633,2042,1064,2726,1964,-23.6222,16.6553
200,6.667,2042,1064,2726,1964,-23.1956,16.6849
201,6.700,2042,1064,2726,1964,-22.8241,16.6536
202,6.733,2042,1064,2726,1964,-22.9166,16.3230
203,6.767,2042,1063,2725,1963,-23.0364,17.5598
204,6.800,2042,1064,2725,1963,-23.3536,17.5583
205,6.833,2042,1064,2726,1963,-21.6423,16.5220
206,6.867,2042,1064,2725,1963,-23.2064,17.4579
207,6.900,2042,1064,2725,1963,-23.3129,17.3098
208,6.933,2042,1064,2726,1963,-21.9446,17.0068
209,6.967,2042,1064,2726,1964,-23.0199,17.6656
210,7.000,2041,1064,2725,1964,-22.1884,18.2643
211,7.033,2042,1064,2726,1964,-22.8229,16.9069
212,7.067,2042,1064,2726,1964,-22.5311,16.9443
213,7.100,2041,1064,2725,1964,-22.6624,17.6919
214,7.133,2042,1064,2726,1964,-22.7551,17.0976
215,7.167,2042,1064,2726,1964,-22.6063,18.4212
216,7.200,2042,1063,2726,1963,-23.8553,18.5729
217,7.233,2042,1063,2726,1963,-23.2935,18.2501
218,7.267,2042,1063,2725,1963,-21.6831,17.6661
219,7.300,2041,1062,2725,1963,-21.9348,19.6180
220,7.333,2041,1062,2725,1963,-22.0520,19.3217
221,7.367,2041,1062,2725,1963,-22.3579,18.4400
222,7.400,2042,1062,2725,1963,-22.9380,18.4308
223,7.433,2042,1061,2725,1963,-22.5172,18.4833
224,7.467,2042,1062,2725,1963,-23.1903,18.4608
225,7.500,2042,1061,2725,1963,-22.6819,18.0437
226,7.533,2042,1061,2725,1963,-22.8056,17.7913
227,7.567,2042,1061,2725,1963,-22.7216,17.7762
228,7.600,2042,1061,2725,1963,-22.5349,17.6978
229,7.633,2042,1061,2725,1963,-23.2073,17.8312
230,7.667,2042,1061,2725,1963,-23.3968,18.0177
231,7.700,2042,1062,2725,1963,-23.0443,17.9802
232,7.733,2042,1061,2725,1963,-23.0422,18.6281
233,7.767,2042,1061,2725,1963,-23.2757,18.4167
234,7.800,2042,1061,2725,1963,-23.1248,18.6081
235,7.833,2042,1061,2725,1963,-23.0251,17.9717
236,7.867,2042,1061,2725,1962,-22.8644,18.4246
237,7.900,2042,1061,2725,1962,-22.9698,17.5269
238,7.933,2042,1061,2725,1962,-22.8063,17.8089
239,7.967,2042,1061,2725,1963,-23.3841,17.9255
240,8.000,2041,1061,2724,1962,-21.6639,18.2799
241,8.033,2041,1061,2725,1962,-21.7898,18.0050
242,8.067,2041,1061,2724,1962,-21.4792,17.9206
243,8.100,2041,1061,2724,1962,-21.4479,17.9425
244,8.133,2041,1061,2724,1962,-21.0502,18.0070
245,8.167,2041,1062,2724,1962,-20.6633,18.7060
246,8.200,2041,1062,2725,1963,-21.4503,19.0385
247,8.233,2041,1062,2725,1963,-21.4468,19.3290
248,8.267,2042,1062,2725,1963,-21.7766,18.9147
249,8.300,2042,1062,2725,1963,-21.8468,18.5335
250,8.333,2042,1062,2725,1963,-22.0087,18.6881
251,8.367,2042,1062,2725,1963,-22.1657,18.7665
252,8.400,2042,1062,2725,1963,-21.2865,19.4946
253,8.433,2042,1062,2725,1963,-20.9053,19.0095
254,8.467,2041,1062,2725,1963,-21.1765,19.3702
255,8.500,2042,1062,2725,1963,-20.9809,18.6206
256,8.533,2041,1062,2725,1963,-21.2796,19.3210
257,8.567,2041,1062,2725,1963,-21.2614,19.7619
258,8.600,2041,1062,2725,1963,-21.2633,19.5172
259,8.633,2041,1062,2725,1963,-21.2807,19.4086
260,8.667,2041,1062,2725,1963,-21.3561,18.7098
261,8.700,2041,1062,2725,1963,-21.2583,18.9221
262,8.733,2041,1062,2725,1963,-21.4550,18.6196
263,8.767,2041,1062,2725,1963,-21.6486,18.8889
264,8.800,2041,1062,2725,1963,-21.2607,18.8485
265,8.833,2041,1062,2725,1963,-21.6473,19.1523
266,8.867,2041,1062,2724,1963,-20.9587,18.8651
267,8.900,2041,1062,2724,1962,-21.2240,18.3051
