row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,6511,6491,6531,41,-23.1499,18.3097,0.747,1.4214,0.0,0.0,2.9242,2.983
1,0,5249,5229,5269,41,-24.1468,14.6079,0.57,0.8398,0.0,0.0,1.3826,2.5228
2,0,5429,5409,5449,41,-23.0766,3.1956,0.5087,1.2135,0.0,0.0,1.677,3.0647
2,1,5610,5590,5630,41,-8.4459,6.3236,1.2224,1.1589,0.0,0.0,3.9347,3.5784
2,2,5789,5769,5809,41,10.3149,6.3331,4.5575,0.8291,0.0,0.0,14.7953,2.5171
1,2,5969,5949,5989,41,11.0087,13.8343,1.9244,1.9724,0.0,0.0,6.4053,5.3462
0,2,6151,6131,6171,41,11.7818,18.024,1.4959,0.824,0.0,0.0,3.9075,2.4649
0,1,6331,6311,6351,41,-11.1463,20.6938,2.4664,1.609,0.0,0.0,8.1181,4.3226
1,1,6692,6672,6712,41,-10.4094,14.869,2.1675,1.2324,0.0,0.0,6.0356,3.0812
