row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,4947,4922,4972,51,-17.3397,12.6844,0.5635,0.9473,0.7066,0.0671,1.3061,2.4038
1,0,3686,3661,3711,51,-16.4191,8.8067,0.8288,1.1268,0.6529,0.075,2.2148,2.709
2,0,3866,3841,3891,51,-16.2681,3.604,1.2519,2.3081,0.0752,2.6707,5.8201,10.1273
2,1,4047,4022,4072,51,-7.3268,4.7944,0.752,1.3556,0.8966,1.4536,1.8394,3.441
2,2,4226,4201,4251,51,6.4031,3.4621,0.8232,1.3843,0.0922,1.401,2.6083,3.599
1,2,4406,4381,4431,51,7.0159,7.2408,1.0034,0.8464,1.5166,1.0957,2.6323,2.5893
0,2,4587,4562,4612,51,4.5409,10.155,0.8109,1.3488,1.2184,2.1323,2.1316,3.0846
0,1,4767,4742,4792,51,-10.1536,12.0178,0.8231,1.2295,1.0521,1.7042,2.6388,4.33
1,1,5128,5103,5153,51,-9.5971,8.4344,0.8064,0.6847,1.0871,0.9112,1.8902,2.0502
