frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
112,3.733,1503,285,2469,1819,-5.0806,10.8453
113,3.767,1503,285,2469,1819,-5.0806,10.8453
114,3.800,1503,286,2469,1819,-5.5525,11.0587
115,3.833,1504,286,2468,1819,-4.4289,11.1266
116,3.867,1502,287,2469,1819,-4.4790,9.0793
117,3.900,1503,288,2469,1819,-2.9686,10.4768
118,3.933,1502,289,2469,1823,-4.3167,9.7873
119,3.967,1502,288,2469,1825,-3.8638,9.5869
120,4.000,1501,287,2469,1826,-2.9237,9.5943
121,4.033,1502,286,2468,1827,-3.9892,11.5676
122,4.067,1503,287,2468,1827,-5.2128,12.2709
123,4.100,1476,270,2470,1844,-4.1220,12.0807
124,4.133,1504,286,2467,1824,-4.5737,10.2183
125,4.167,1505,286,2468,1824,-5.0527,11.4931
126,4.200,1504,286,2468,1823,-4.2917,11.9168
127,4.233,1505,284,2468,1823,-6.0276,8.4506
128,4.267,1505,284,2468,1823,-6.0350,8.1564
129,4.300,1505,284,2468,1822,-6.1400,8.5802
130,4.333,1505,284,2468,1822,-6.1400,8.5802
131,4.367,1505,284,2468,1822,-6.1459,8.4483
132,4.400,1505,283,2468,1822,-5.0750,7.6169
133,4.433,1505,281,2468,1823,-5.3314,8.8393
134,4.467,1505,279,2469,1825,-4.8080,10.9279
135,4.500,1505,281,2468,1826,-3.5532,8.3027
136,4.533,1477,266,2472,1844,-4.8412,9.7081
137,4.567,1476,270,2471,1848,-3.5773,10.9433
138,4.600,1476,270,2471,1848,-3.7158,11.2443
139,4.633,1477,274,2470,1850,-5.6987,10.9859
140,4.667,1477,273,2470,1850,-5.2793,12.5797
141,4.700,1477,273,2470,1850,-5.5263,12.1860
142,4.733,1477,273,2470,1850,-5.5257,12.2259
143,4.767,1477,273,2470,1850,-5.4632,12.2825
144,4.800,1477,274,2470,1850,-5.1230,11.1219
145,4.833,1477,274,2470,1850,-5.6886,11.0564
146,4.867,1477,274,2469,1850,-5.1568,11.5921
147,4.900,1477,274,2469,1850,-5.0912,11.5930
148,4.933,1476,276,2469,1851,-4.8218,10.3729
