frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
180,6.000,1423,415,2405,1917,-12.9419,11.4320
181,6.033,1422,415,2405,1917,-13.6853,11.3986
182,6.067,1422,415,2405,1917,-13.6857,11.7993
183,6.100,1422,415,2405,1918,-14.9167,11.7132
184,6.133,1422,415,2404,1919,-13.0294,12.8410
185,6.167,1421,414,2405,1919,-13.8870,12.7256
186,6.200,1421,414,2405,1918,-13.5269,12.3485
187,6.233,1422,414,2405,1919,-14.0363,10.6091
188,6.267,1422,413,2405,1919,-11.7507,12.5429
189,6.300,1422,413,2404,1918,-13.7199,13.2399
190,6.333,1423,413,2404,1917,-13.4814,14.7207
191,6.367,1422,414,2404,1916,-13.2882,13.0581
192,6.400,1423,414,2404,1915,-12.8415,13.8791
193,6.433,1422,414,2404,1916,-13.9084,13.4697
194,6.467,1422,413,2405,1916,-12.7953,13.7801
195,6.500,1422,412,2405,1917,-13.2818,14.2239
196,6.533,1423,413,2405,1914,-12.4763,16.1401
197,6.567,1422,413,2405,1916,-12.8762,14.7202
198,6.600,1422,413,2405,1916,-12.8950,14.5590
199,6.633,1422,413,2405,1917,-13.3443,13.8487
200,6.667,1422,412,2406,1917,-12.4821,15.2935
201,6.700,1423,415,2407,1919,-15.5256,15.7405
202,6.733,1423,415,2406,1918,-14.7910,13.8598
203,6.767,1423,415,2407,1919,-15.4794,15.9223
204,6.800,1422,415,2407,1921,-13.9016,17.3626
205,6.833,1422,414,2408,1923,-14.1546,16.3817
206,6.867,1422,414,2408,1921,-13.6131,15.8427
207,6.900,1423,414,2408,1920,-15.7989,15.7760
208,6.933,1423,415,2409,1920,-12.7112,14.5430
209,6.967,1424,412,2411,1922,-13.1489,12.8740
210,7.000,1423,411,2411,1921,-14.0259,16.0634
211,7.033,1423,411,2413,1920,-13.8226,14.2262
212,7.067,1424,411,2414,1919,-12.8987,13.1314
213,7.100,1424,412,2414,1918,-13.4162,12.6309
214,7.133,1422,413,2414,1919,-13.2851,14.3956
215,7.167,1422,412,2414,1921,-13.1636,16.1273
216,7.200,1421,412,2415,1924,-14.0945,12.2575
217,7.233,1421,413,2415,1924,-13.3174,14.3723
218,7.267,1422,414,2415,1924,-13.4774,13.0132
219,7.300,1422,414,2416,1925,-12.4661,12.7963
220,7.333,1422,415,2417,1924,-12.2023,10.7922
221,7.367,1422,415,2417,1925,-11.5789,12.4781
222,7.400,1422,416,2417,1925,-11.7803,11.2379
