row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,1599,1564,1634,71,-8.8673,22.0028,1.6782,0.8671,2.3807,0.0109,4.1884,2.8167
1,0,332,297,367,71,-12.3049,17.2289,1.95,1.4527,2.8937,1.967,4.4568,3.123
2,0,513,478,548,71,-12.7312,13.9767,1.1768,1.117,1.5594,1.7138,3.6049,2.2759
2,1,694,659,729,71,8.6342,10.2871,1.4998,2.5972,1.3358,0.0783,5.6703,6.2461
2,2,875,840,910,71,27.2531,9.4676,4.1344,2.3752,0.4407,2.2038,14.7015,11.0308
1,2,1056,1021,1091,71,28.8006,17.2847,1.2577,1.8888,1.1669,2.0013,4.3584,7.0561
0,2,1237,1202,1272,71,25.4146,18.1297,1.3439,1.0107,1.8982,1.3108,3.3182,2.4213
0,1,1418,1383,1453,71,5.8308,24.2255,1.4978,1.0165,2.0925,1.3108,3.4718,2.6528
1,1,1780,1745,1815,71,14.8072,20.2328,2.2008,1.319,1.4709,2.0739,6.2112,2.6279
