frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg,x_norm,y_norm,x_norm_smooth,y_norm_smooth
6942,231.4,1450,754,2271,1993,2.3256,16.6898,0.32141738321034435,0.5652122060936672,0.32141738321034435,0.5652122060936672
6943,231.433,1449,756,2271,1994,3.0118,16.0188,0.33815125996313156,0.6441266249062974,0.3264375462361805,0.5888865317374562
6944,231.467,1452,754,2270,1994,-1.1682,18.8329,0.23260630964555412,0.2499052479787823,0.29828817525899254,0.487192146609854
6945,231.5,1451,753,2270,1993,-4.5545,22.513,0.14681281676067434,0.0,0.25284556770949707,0.3410345026268978
6946,231.533,1451,750,2271,1994,-3.1808,21.394,0.18285942931170976,0.0,0.23184972619016087,0.23872415183882842
6947,231.567,1449,749,2271,1993,-4.166,20.7672,0.15209036789377495,0.0,0.2079219187012451,0.1671069062871799
6948,231.6,1450,752,2271,1993,-3.7481,22.0478,0.16901584070418396,0.0,0.19625009530212673,0.11697483440102592
6949,231.633,1450,753,2269,1995,-2.0774,21.9627,0.2194729734487375,0.0,0.20321695874610995,0.08188238408071814
6950,231.667,1451,751,2269,1995,-2.8385,20.0381,0.1884556549798548,0.0399421616892848,0.19878856761623342,0.06930031736328814
6951,231.7,1451,751,2268,1996,-1.9653,20.3631,0.21412614611931213,0.0,0.20338984116715703,0.048510222154301695
6952,231.733,1451,752,2269,1997,-5.936,18.0034,0.1113180470103398,0.3122781594358771,0.17576830292011186,0.1276406033387743
6953,231.767,1450,752,2269,1996,-3.6527,18.5899,0.1668793552844722,0.2578062540055988,0.17310161862941995,0.16669029853882164
6954,231.8,1450,752,2269,1995,-2.693,14.3379,0.21829096838781356,0.7500980941707233,0.186658423556938,0.3417126372283921
6955,231.833,1450,750,2269,1995,-4.1244,17.8634,0.15743280883519634,0.3542790714643755,0.1778907391404155,0.3454825674991871
6956,231.867,1450,750,2270,1995,1.3472,18.5789,0.29997846566687014,0.31168325600925745,0.2145170570983519,0.3353427740522082
6957,231.9,1451,753,2270,1998,3.5464,19.5101,0.36712549190917754,0.18913793666686304,0.26029958754159954,0.29148132283660466
6958,231.933,1451,752,2270,1997,3.3909,18.6364,0.35621499267635637,0.3203455066783567,0.2890742090820266,0.3001405779891303
6959,231.967,1451,751,2269,1998,3.5838,19.1765,0.36545378749439195,0.24136580220570122,0.3119880826057362,0.28250814525410156
6960,232.0,1450,755,2270,1998,7.0977,20.9717,0.49192525219898037,0.0,0.3659692334837094,0.19775570167787107
6961,232.033,1450,756,2270,1998,7.5966,21.3177,0.5135672135714935,0.0,0.41024862751004465,0.13842899117450974
6962,232.067,1449,755,2270,1997,9.2465,19.8001,0.5389360351452137,0.17784311482623094,0.4488548498005953,0.1502532282700261
6963,232.1,1450,755,2270,1996,6.0382,19.5184,0.439478750723752,0.2054778031246432,0.44604202007754223,0.16682060072641122
6964,232.133,1449,756,2270,1996,5.3861,22.1441,0.4568965479139084,0.0,0.4492983784284521,0.11677442050848785
6965,232.167,1449,755,2270,1996,2.3675,21.7828,0.35543749382888684,0.0,0.4211401130485825,0.08174209435594149
6966,232.2,1449,754,2271,1996,2.7184,21.5565,0.36361850252279904,0.0,0.4038836298908475,0.057219466049159035
6967,232.233,1449,755,2270,1995,2.7233,20.0836,0.3482413935948959,0.08905057997423395,0.387190959002062,0.0667688002266815
6968,232.267,1449,754,2270,1996,1.3937,20.1248,0.3097832798525274,0.07027560969549068,0.3639686552572016,0.06782084306732425
6969,232.3,1449,752,2270,1996,6.6445,20.5041,0.4706396025293989,0.046463077026499315,0.3959699394388608,0.06141351325507677
6970,232.333,1449,752,2270,1996,6.7017,20.2784,0.4691150578216384,0.0853969219066727,0.417913474953694,0.06860853585055554
6971,232.367,1449,751,2270,1996,5.0241,22.1013,0.4444798498196345,0.0,0.42588338741347614,0.048025975095388876
6972,232.4,1449,752,2270,1995,7.6221,20.4636,0.5000256941938299,0.05923126388951758,0.44812607944758226,0.051387561733627476
6973,232.433,1449,754,2270,1995,3.4504,22.4281,0.3987710255932824,0.0,0.4333195632912923,0.03597129321353923
6974,232.467,1449,754,2270,1995,4.784,21.9686,0.43462856628978547,0.0,0.43371226419084025,0.02517990524947746
6975,232.5,1449,755,2269,1995,4.6302,21.0718,0.4166781249837282,0.0,0.4286020224287066,0.01762593367463422
6976,232.533,1448,756,2269,1996,7.4733,16.942,0.4545632219184829,0.5680702096531003,0.4363903822756395,0.18275921646817406
