row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,14324,14289,14359,71,-9.725,20.2334,2.5645,1.1679,3.7906,1.4594,5.593,3.2415
1,0,13057,13022,13092,71,-13.7026,16.7378,1.3177,2.7642,1.5777,2.8098,5.1488,11.324
2,0,13238,13203,13273,71,-14.7124,10.2807,1.3944,2.3311,1.842,0.0432,6.4715,11.6393
2,1,13419,13384,13454,71,6.7539,9.7136,1.6245,0.9963,2.6111,1.4828,3.8264,2.4808
2,2,13600,13565,13635,71,29.6992,7.0222,3.8015,2.9368,2.1376,1.9491,15.4868,11.438
1,2,13781,13746,13816,71,25.8534,15.2241,1.3898,0.7265,0.008,1.1673,3.9973,1.9217
0,2,13962,13927,13997,71,25.8485,17.1128,1.1497,1.2493,1.155,1.7597,4.3509,2.5637
0,1,14143,14108,14178,71,5.5661,22.4122,1.1198,1.2109,1.479,0.1816,3.0759,3.5533
1,1,14505,14470,14540,71,8.9739,17.9457,2.2049,1.9183,2.8628,2.3996,4.5135,5.229
