frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg,x_norm,y_norm,x_norm_smooth,y_norm_smooth
2456,81.867,1235,563,2098,1875,3.0424,7.0349,0.4102423955842015,0.3284684444951545,0.4102423955842015,0.3284684444951545
2457,81.9,1235,565,2098,1875,4.2076,8.917,0.4779028966871349,0.05651065336738769,0.4305405459150815,0.24688110715682443
2458,81.933,1235,566,2098,1875,4.3422,9.3357,0.48846731347847033,0.0024513248828419458,0.44791857618409814,0.17355217247462967
2459,81.967,1235,565,2098,1875,4.7034,8.8225,0.4936973811071868,0.06464769527885006,0.4616522176610247,0.1408808293158958
2460,82.0,1235,563,2097,1872,2.1029,8.2173,0.39302115343943456,0.17384188442279003,0.44106289839454765,0.15076914584796405
2461,82.033,1235,562,2097,1872,2.5528,9.2644,0.42542355653312297,0.028585014439567426,0.4363710958361202,0.11411390642544506
2462,82.067,1236,563,2097,1872,1.7651,10.6573,0.4213844982545425,0.0,0.43187511656164684,0.07987973449781154
2463,82.1,1236,562,2097,1872,1.8908,9.9403,0.4133309071671285,0.0,0.42631185374329134,0.05591581414846807
2464,82.133,1235,563,2097,1871,1.03,10.3974,0.39130353204946644,0.0,0.41580935723514384,0.03914106990392765
2465,82.167,1234,564,2096,1870,3.569,8.933,0.45595055156871994,0.06034071337222479,0.42785171553521667,0.04550096294441679
2466,82.2,1234,565,2097,1872,2.5043,10.0499,0.4364299119643383,0.0,0.4304251744639531,0.03185067406109175
2467,82.233,1234,566,2097,1870,2.9551,9.4807,0.44287744437136595,0.0,0.434160855436177,0.022295471842764224
2468,82.267,1234,568,2097,1869,0.1163,8.0378,0.3168452524045922,0.23234346846398324,0.3989661745267016,0.08530987082912993
2469,82.3,1233,567,2096,1869,-1.1378,11.4596,0.3361041082567735,0.0,0.3801075546457231,0.05971690958039094
2470,82.333,1233,569,2096,1868,-2.228,12.356,0.31742000662982267,0.0,0.361301290240953,0.04180183670627366
2471,82.367,1233,569,2095,1868,-2.3353,9.7183,0.2567615326780071,0.05072924428586547,0.32993936297206916,0.0444800589801512
2472,82.4,1233,570,2095,1868,-1.1175,12.8842,0.367315101516775,0.0,0.3411520845354809,0.031136041286105837
2473,82.433,1233,570,2095,1867,-1.8032,13.2411,0.35211509941974134,0.0,0.34444098900075903,0.021795228900274084
2474,82.467,1233,570,2095,1867,-1.9031,13.3367,0.3509288204344375,0.0,0.34638733843086256,0.015256660230191859
2475,82.5,1232,570,2095,1867,-1.456,13.1277,0.3612860871446102,0.0,0.3508569630449868,0.0106796621611343
2476,82.533,1232,569,2095,1868,-0.2438,11.204,0.36216891000030005,0.0,0.3542505471315808,0.007475763512794009
2477,82.567,1232,568,2095,1867,-0.8251,10.1649,0.3210826262804136,0.0,0.3443001708762306,0.005233034458955807
2478,82.6,1233,569,2095,1866,-1.4819,10.6816,0.30777801603313737,0.0,0.3333435244233026,0.0036631241212690645
2479,82.633,1233,568,2095,1866,-1.0164,11.3948,0.3390179014683924,0.0,0.33504583753682954,0.002564186884888345
2480,82.667,1233,567,2096,1865,0.2376,12.3147,0.4009661756776277,0.0,0.35482193897906894,0.0017949308194218413
2481,82.7,1233,568,2096,1865,1.356,9.012,0.3787767216499523,0.07724370455289563,0.3620083737803339,0.024429562939463977
2482,82.733,1233,569,2096,1864,1.7839,10.1538,0.41325809400993907,0.0,0.37738328984921543,0.017100694057624783
2483,82.767,1233,568,2096,1864,1.9201,9.5672,0.4080929948704465,0.0,0.3865962013555847,0.011970485840337348
2484,82.8,1234,568,2096,1862,1.9491,9.0145,0.4000601365209609,0.06858596085235365,0.39063538190519753,0.028955128343942236
2485,82.833,1234,567,2097,1862,2.1259,11.4643,0.4479643730928755,0.0,0.40783407926150095,0.020268589840759563
2486,82.867,1234,567,2097,1863,1.0104,10.5622,0.3936128183925852,0.0,0.40356770100082623,0.014188012888531693
2487,82.9,1233,566,2097,1863,3.6413,11.4599,0.49790858388965153,0.0,0.4318699658674738,0.009931609021972184
2488,82.933,1233,563,2097,1863,3.2233,10.4861,0.4680640529588315,0.0,0.44272819199488106,0.006952126315380528
2489,82.967,1233,564,2097,1862,3.8174,8.8455,0.46334208670904503,0.06926072414462177,0.44891236040913024,0.0256447056641529
2490,83.0,1235,563,2097,1864,4.4805,9.5018,0.4955485647090715,0.0,0.4629032216991126,0.01795129396490703
2491,83.033,1235,562,2096,1864,3.7559,9.721,0.4741315725665215,0.0,0.4662717269593352,0.01256590577543492
2492,83.067,1235,562,2097,1864,5.2902,9.7061,0.5256347675668417,0.0,0.48408063914158717,0.008796134042804443
2493,83.1,1234,562,2097,1865,5.7831,9.3835,0.5377401244575873,0.0,0.5001784847363872,0.00615729382996311
2494,83.133,1234,559,2097,1866,6.2887,7.306,0.5300718024721888,0.2557594892349219,0.5091464800571276,0.08103795245145075
2495,83.167,1234,560,2098,1866,4.9981,9.6982,0.5157700379723319,0.0,0.5111335474316888,0.05672656671601552
2496,83.2,1234,560,2097,1866,5.0426,11.0178,0.5363861831154568,0.0,0.5187093381368192,0.03970859670121086
2497,83.233,1234,560,2098,1866,5.0376,9.8244,0.5188612730437616,0.0,0.5187549186089019,0.0277960176908476
2498,83.267,1233,560,2098,1869,6.0677,9.811,0.5527570653202218,0.0,0.5289555626222979,0.01945721238359332
2499,83.3,1232,559,2099,1872,7.9365,8.7432,0.6013761772599174,0.061476155206921373,0.5506817470135837,0.032062895230591734
2500,83.333,1232,559,2099,1872,7.5176,9.202,0.5927248947634676,0.0057894599674186845,0.5632946913385488,0.02418086465163982
2501,83.367,1232,559,2100,1873,6.9674,9.6507,0.5801074580769714,0.0,0.5683385213600756,0.01692660525614787
2502,83.4,1233,559,2101,1873,7.1549,10.067,0.591279739156293,0.0,0.5752208866989408,0.011848623679303508
2503,83.433,1232,557,2101,1874,5.0188,9.9605,0.5201590703510751,0.0,0.558702341794581,0.008294036575512455
2504,83.467,1232,557,2102,1874,1.6143,11.7686,0.43645224003149696,0.0,0.5220273112656557,0.005805825602858718
2505,83.5,1232,556,2103,1874,-1.7322,12.2212,0.33167002338521306,0.0,0.4649201249015229,0.004064077922001102
2506,83.533,1231,555,2104,1875,-1.6495,12.4974,0.3406249422697019,0.0,0.4276315701119766,0.0028448545454007714
2507,83.567,1232,555,2104,1873,-1.7784,11.2369,0.30876586572370096,0.0,0.3919718587954939,0.00199139818178054
2508,83.6,1232,555,2104,1873,-1.9824,11.9328,0.31659186704745446,0.0,0.36935786127108206,0.0013939787272463778
2509,83.633,1232,555,2104,1873,-2.5572,11.9225,0.2960923403334875,0.0,0.3473782049898037,0.0009757851090724644
2510,83.667,1232,555,2104,1872,-4.1321,11.7112,0.23464084618814451,0.0,0.3135569973493059,0.0006830495763507251
2511,83.7,1232,556,2104,1869,-2.9768,11.7171,0.2765072768123823,0.0,0.3024420811882288,0.00047813470344550753
2512,83.733,1233,556,2104,1869,-3.064,11.4319,0.26692098078789767,0.0,0.29178575106812943,0.00033469429241185527
2513,83.767,1233,557,2104,1868,-1.9667,11.0558,0.2981845249744413,0.0,0.293705383240023,0.00023428600468829869
2514,83.8,1234,556,2104,1866,-3.5417,12.4122,0.27250543504795327,0.0,0.28734539878240206,0.00016400020328180906
2515,83.833,1234,557,2105,1867,-3.2814,13.0678,0.2973186437628522,0.0,0.2903373722765371,0.00011480014229726634
2516,83.867,1234,557,2105,1867,-2.9444,13.1541,0.3110620721346883,0.0,0.29655478223398246,8.036009960808642e-05
2517,83.9,1235,557,2105,1867,-1.8018,10.7414,0.2974939075251294,0.0,0.2968365198213265,5.625206972566049e-05
2518,83.933,1235,557,2104,1868,-2.8431,11.237,0.27054677417343814,0.0,0.28894959612696,3.937644880796234e-05
2519,83.967,1235,558,2105,1868,0.9913,13.898,0.4582854375874183,0.0,0.33975034856509745,2.7563514165573636e-05
2520,84.0,1235,559,2104,1870,-0.1069,12.3494,0.3900684639282307,0.0,0.3548457831740374,1.9294459915901545e-05
2521,84.033,1235,559,2104,1871,0.2752,11.05,0.37721213224229544,0.0,0.3615556878945148,1.3506121941131081e-05
2522,84.067,1235,559,2104,1871,0.9871,11.1706,0.4040554938657179,0.0,0.37430562968587566,9.454285358791756e-06
2523,84.1,1235,559,2105,1872,1.0585,13.1305,0.44464549370117823,0.0,0.39540758889046645,6.617999751154229e-06
2524,84.133,1235,558,2105,1873,1.4589,11.6691,0.4293897350711848,0.0,0.4056022327446819,4.63259982580796e-06
2525,84.167,1235,556,2104,1874,2.5824,10.6494,0.4491117734470372,0.0,0.41865509495538844,3.242819878065572e-06
2526,84.2,1234,554,2103,1876,-0.671,11.777,0.35895790240070413,0.0,0.4007459371889831,2.2699739146459e-06
2527,84.233,1234,555,2103,1876,-2.4032,11.5039,0.29225618095752204,0.0,0.3681990103195447,1.5889817402521301e-06
2528,84.267,1235,555,2104,1875,2.3501,11.9079,0.4634001767893347,0.0,0.39675936026048164,1.112287218176491e-06
2529,84.3,1235,554,2104,1876,-0.2428,11.3223,0.36455845718579916,0.0,0.3870990893380769,7.786010527235438e-07
2530,84.333,1234,554,2104,1876,0.9434,12.6198,0.4306153324958538,0.0,0.40015396228541,5.450207369064806e-07
2531,84.367,1235,555,2104,1875,2.1992,11.6722,0.4541502216592557,0.0,0.4163528400975637,3.815145158345364e-07
2532,84.4,1235,555,2105,1876,2.4136,9.6128,0.42613344737874986,0.0,0.4192870222819195,2.6706016108417545e-07
2533,84.433,1235,556,2106,1877,4.9292,10.8252,0.5298238657167813,0.0,0.4524480753123781,1.869421127589228e-07
2534,84.467,1235,556,2106,1880,2.2317,9.2894,0.41452056406356225,0.029209868769341542,0.4410698219377333,0.008763091490281394
2535,84.5,1235,555,2107,1880,2.5718,8.4427,0.41337340670712003,0.136631955950495,0.43276089736854934,0.047123750828345475
2536,84.533,1235,558,2107,1879,2.2363,11.2254,0.4474024283159816,0.0,0.437153356652779,0.03298662557984183
2537,84.567,1236,558,2107,1879,2.2691,9.271,0.41554332847560493,0.03111920772836599,0.43067034819962674,0.03242640022439908
2538,84.6,1236,558,2107,1880,1.5086,9.0756,0.38531376566315156,0.0666334486483628,0.41706337343868416,0.04268851475158819
2539,84.633,1235,558,2107,1880,3.3129,9.2667,0.4520086680400787,0.020107298348815875,0.4275469618191025,0.03591414983075649
2540,84.667,1235,559,2107,1881,3.0366,8.6338,0.43280888290512126,0.10530163024290788,0.42912553814490806,0.0567303939544019
2541,84.7,1235,558,2107,1880,4.114,8.3254,0.46642675534610956,0.13487783697857897,0.4403159033052685,0.08017462686165502
2542,84.733,1236,558,2107,1880,2.926,8.4691,0.4264291504586462,0.12862398382071102,0.43614987745128175,0.09470943394937181
2543,84.767,1235,557,2107,1881,4.1277,10.2978,0.4954405123892198,0.0,0.4539370679326632,0.06629660376456026
2544,84.8,1236,559,2107,1880,4.3878,8.344,0.4762816366361958,0.1298163941049309,0.46064043854372294,0.08535254086667145
2545,84.833,1235,558,2106,1879,6.9036,7.358,0.5519920531696748,0.2449434005726998,0.4880459229315085,0.13322979877847996
2546,84.867,1235,559,2105,1879,6.3362,8.3568,0.5436264779549426,0.1146214508707114,0.5047200894385387,0.1276472944061494
2547,84.9,1235,560,2105,1879,5.5452,8.6304,0.5200279321148573,0.08358613274722225,0.5093124422414343,0.11442894590847125
2548,84.933,1235,556,2105,1880,4.8177,7.2469,0.47741168960322566,0.2763148703782979,0.4997422164499717,0.16299472324941922
2549,84.967,1235,557,2104,1879,3.0109,8.5683,0.43092304275304844,0.1143225911758182,0.4790964643408947,0.14839308362733888
2550,85.0,1236,555,2102,1879,4.4949,8.4053,0.4808470093813142,0.12072840049065531,0.47962162785302054,0.14009367868633382
2551,85.033,1235,554,2101,1879,7.277,9.6853,0.5905576716426372,0.0,0.5129024409899055,0.09806557508043368
2552,85.067,1235,555,2100,1879,8.7084,9.2104,0.6312762209001817,0.005542732644072957,0.5484145749629883,0.07030872234952545
2553,85.1,1235,556,2100,1879,10.6238,8.2096,0.6833578928900627,0.1326984343204567,0.5888975703411106,0.08902563594080481
2554,85.133,1234,559,2099,1878,15.5415,9.2574,0.8379434612184394,0.06580168495055927,0.6636113376043091,0.08205845064373114
2555,85.167,1233,559,2099,1879,15.3884,8.1845,0.8292830015651793,0.18227721941235936,0.7133128367925702,0.11212408127431961
2556,85.2,1232,560,2098,1881,14.7897,8.3561,0.8122857536445283,0.1537887100424048,0.7430047118481575,0.12462346990474515
2557,85.233,1232,562,2098,1881,12.6482,6.6415,0.7383632782621707,0.3450251327668657,0.7416122817723615,0.19074396876338132
2558,85.267,1231,561,2098,1884,13.2708,5.6665,0.7545890789285924,0.4824075575621349,0.7455053209192306,0.27824304540300737
2559,85.3,1231,559,2098,1882,15.6753,4.9175,0.8311134006923478,0.6079458037810135,0.7711877448511657,0.37715387291640917
2560,85.333,1231,558,2098,1882,12.0908,5.6368,0.7154360336847292,0.48106333546763824,0.7544622315012347,0.40832671168177787
2561,85.367,1231,558,2098,1883,12.9807,7.766,0.7545913396619676,0.203314699151884,0.7545009639494545,0.3468231079228097
2562,85.4,1231,557,2098,1880,14.5105,7.2038,0.7993525764184894,0.2888050596377711,0.767956447690165,0.3294176934372981
2563,85.433,1232,558,2097,1878,13.5536,1.9754,0.75752972908905,1.0,0.7648284321098304,0.5305923854061086
2564,85.467,1232,557,2097,1876,13.2957,3.4855,0.749860258708593,0.8092563466851291,0.7603379800894592,0.6141915737898147
2565,85.5,1232,558,2097,1877,15.9779,3.3816,0.8410990089694349,0.8396997123868459,0.7845662887534518,0.681844015368924
2566,85.533,1232,559,2097,1877,14.2672,4.4979,0.7845369317667306,0.6576107636104866,0.7845574816574354,0.6745740398413929
2567,85.567,1232,560,2096,1875,13.9726,7.2653,0.7829836633561349,0.275231762458255,0.7840853361670452,0.5547713566264515
2568,85.6,1232,561,2097,1875,8.4495,7.4666,0.6057921696106827,0.22499645397210802,0.7305973862001365,0.4558388858301484
2569,85.633,1232,562,2096,1875,7.0884,7.8554,0.5635801979087374,0.17704855640874803,0.6804922297127167,0.37220178700372825
2570,85.667,1232,563,2097,1874,7.8876,6.5115,0.5779397395867919,0.35854499277754837,0.6497264826749393,0.3681047487358743
2571,85.7,1231,563,2097,1874,7.4754,8.9193,0.5881543907505503,0.04020384573440334,0.6312548550976226,0.26973447783543303
2572,85.733,1231,563,2096,1872,-1.6235,11.7996,0.326281471120495,0.0,0.5397628399044843,0.1888141344848031
2573,85.767,1231,563,2096,1873,-0.0642,10.7441,0.35944628969396175,0.0,0.48566787484132745,0.13216989413936217
2574,85.8,1231,564,2096,1874,-1.439,12.0733,0.3386240760205186,0.0,0.44155473519508476,0.09251892589755352
2575,85.833,1231,566,2095,1875,0.2107,9.6165,0.3480839193081517,0.015817752273227185,0.41351349042900487,0.06950857381025562
2576,85.867,1231,566,2095,1875,0.5627,9.5393,0.35935663469655144,0.020210143820034245,0.3972664337092688,0.0547190448131892
2577,85.9,1231,567,2095,1876,-0.3521,7.702,0.2934323618169203,0.290271421784997,0.3661162121415642,0.12538475790473153
2578,85.933,1231,567,2095,1876,-0.3465,6.7294,0.2773551449719214,0.4366906012796011,0.33948789199067136,0.21877651091719238
2579,85.967,1231,567,2095,1877,1.5977,6.2178,0.3445746280751415,0.4759802396853119,0.3410139128160124,0.29593762954762826
2580,86.0,1231,565,2096,1881,-0.0874,10.9769,0.36315665323755125,0.0,0.34765673494247407,0.20715634068333977
2581,86.033,1231,565,2096,1880,-0.5213,10.7839,0.3441013716518751,0.0,0.34659012595529437,0.14500943847833783
2582,86.067,1231,565,2096,1880,-0.5055,10.8396,0.345761669783181,0.0,0.34634158910366036,0.10150660693483647
2583,86.1,1231,563,2096,1880,-0.5066,12.9668,0.3896530725043378,0.0,0.3593350341238636,0.07105462485438553
2584,86.133,1231,563,2097,1881,1.2435,9.1833,0.37761314761100634,0.05630789059777876,0.3648184681700064,0.0666306045774035
2585,86.167,1231,561,2097,1881,1.8431,11.5303,0.43970262783822567,0.0,0.3872837160704722,0.04664142320418244
