frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
211,7.033,1222,562,2088,1887,-6.9036,8.4957
212,7.067,1223,563,2087,1885,-7.3118,9.3368
213,7.100,1221,563,2088,1889,-9.1953,8.7119
214,7.133,1221,563,2087,1889,-10.2993,9.0999
215,7.167,1221,564,2088,1889,-8.1197,12.0866
216,7.200,1221,564,2088,1889,-7.9993,11.7231
217,7.233,1221,564,2088,1890,-9.1786,9.2993
218,7.267,1220,563,2088,1892,-9.5325,11.6785
219,7.300,1220,563,2088,1893,-8.5069,9.3274
220,7.333,1220,563,2088,1893,-8.2458,9.2022
221,7.367,1220,563,2087,1893,-9.4270,9.4184
222,7.400,1220,564,2087,1893,-7.8318,12.4469
223,7.433,1219,563,2087,1895,-8.1395,11.9145
224,7.467,1219,563,2087,1895,-8.3198,11.7161
225,7.500,1219,561,2087,1897,-8.8905,12.4074
226,7.533,1219,563,2086,1895,-7.3284,12.3398
227,7.567,1219,562,2086,1895,-7.0748,12.7318
228,7.600,1219,562,2086,1894,-6.9109,12.8246
229,7.633,1219,562,2085,1895,-8.1681,12.8804
230,7.667,1219,561,2085,1894,-5.8137,13.3713
231,7.700,1218,562,2086,1895,-6.7145,10.6394
232,7.733,1218,563,2086,1895,-7.0771,13.1775
233,7.767,1218,563,2086,1895,-6.3513,13.0607
234,7.800,1218,563,2087,1895,-7.1716,13.8143
235,7.833,1218,563,2087,1895,-6.6239,12.3469
236,7.867,1218,563,2087,1896,-6.6892,14.4315
237,7.900,1218,563,2087,1895,-6.3502,13.1858
238,7.933,1218,563,2087,1895,-6.8098,12.0290
239,7.967,1218,563,2087,1895,-7.7569,12.5869
240,8.000,1218,558,2088,1895,-8.0727,11.4702
241,8.033,1217,557,2088,1896,-9.0936,13.0258
242,8.067,1217,558,2087,1895,-8.1621,10.4020
243,8.100,1217,558,2088,1896,-7.2299,13.3354
244,8.133,1218,558,2087,1894,-7.0340,9.0784
245,8.167,1218,558,2086,1894,-8.7773,8.0114
246,8.200,1218,558,2086,1894,-8.8203,7.8770
247,8.233,1218,558,2086,1895,-6.8352,7.6421
248,8.267,1218,557,2086,1894,-7.9570,10.7220
249,8.300,1218,557,2086,1894,-7.1736,10.8824
250,8.333,1218,557,2086,1894,-7.5639,11.0948
251,8.367,1218,557,2086,1894,-7.4234,10.8539
252,8.400,1218,557,2086,1895,-5.3667,9.2841
253,8.433,1218,556,2086,1895,-7.5010,11.9308
254,8.467,1218,557,2086,1895,-5.3890,9.4010
255,8.500,1218,556,2086,1895,-7.4649,11.4695
256,8.533,1218,557,2086,1895,-5.4294,8.8345
257,8.567,1218,556,2086,1896,-7.1907,11.2999
258,8.600,1217,555,2086,1897,-6.8932,10.3866
259,8.633,1217,555,2086,1897,-7.0182,10.6132
260,8.667,1217,554,2086,1897,-5.9459,10.7827
261,8.700,1217,555,2086,1898,-6.8013,9.7793
262,8.733,1217,555,2086,1898,-7.2416,9.7320
263,8.767,1217,555,2086,1898,-6.7796,9.8359
264,8.800,1217,555,2086,1897,-8.4949,10.5825
265,8.833,1217,554,2086,1896,-8.7727,10.2215
266,8.867,1217,554,2087,1897,-8.5093,10.9949
