row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,8686,8666,8706,41,-9.1617,11.1677,1.2535,2.4786,2.008,5.1747,2.8111,4.207
1,0,7419,7399,7439,41,-8.7598,8.1358,1.1966,1.0898,2.5238,2.028,3.0844,2.488
2,0,7600,7580,7620,41,-6.026,3.9301,1.6898,1.1067,2.7788,2.492,4.2165,3.1318
2,1,7781,7761,7801,41,10.4482,1.5347,1.2774,1.1728,2.4946,2.3249,2.8856,2.7985
2,2,7962,7942,7982,41,19.0514,2.9079,1.3676,1.4787,3.1872,2.9142,3.3693,4.3824
1,2,8143,8123,8163,41,21.9154,9.1706,1.882,1.8134,3.5238,2.6245,4.7988,8.2305
0,2,8324,8304,8344,41,19.6976,11.8448,2.0905,1.6559,1.7187,2.6097,11.0061,6.1181
0,1,8505,8485,8525,41,3.6282,10.9969,2.4645,0.9841,5.2014,1.924,5.6645,2.3196
1,1,8867,8847,8887,41,6.3761,7.8875,1.6446,2.7433,3.3539,3.0263,3.4053,9.7637
