row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,6628,6603,6653,51,-3.3351,11.7246,1.116,0.7487,1.5441,0.0181,3.4521,2.303
1,0,5914,5889,5939,51,-3.8019,8.5105,0.8104,1.2539,0.0423,1.9552,2.8941,3.132
2,0,6016,5991,6041,51,-2.2826,1.431,1.4572,2.8436,1.3922,2.4245,6.7328,11.1563
2,1,6118,6093,6143,51,7.1572,2.5571,1.0449,2.722,1.3672,0.0474,3.2564,11.9386
2,2,6220,6195,6245,51,17.9576,3.0249,1.1411,1.3983,1.9369,2.0681,2.799,3.642
1,2,6322,6297,6347,51,15.755,10.4077,0.9837,1.8635,1.6033,3.5347,2.6554,5.3075
0,2,6424,6399,6449,51,15.6023,10.8911,0.9379,1.4462,0.127,1.3862,2.5208,5.473
0,1,6526,6501,6551,51,7.1704,13.6543,1.2585,0.9595,0.0031,0.0456,4.5613,3.52
1,1,6730,6705,6755,51,9.2449,9.2308,1.312,2.4881,1.6183,1.8725,3.1341,8.3868
