row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,1657,1632,1682,51,-21.0353,19.8538,0.7718,2.028,1.2239,1.763,1.5317,5.9655
1,0,395,370,420,51,-21.1357,14.9459,1.0218,2.0051,0.0175,3.6378,3.3941,4.869
2,0,576,551,601,51,-22.8321,0.5294,1.5746,1.9782,1.3316,3.4894,6.4618,3.8686
2,1,754,729,779,51,-1.3727,2.6594,0.881,1.2104,0.9738,1.5332,2.5466,2.7584
2,2,934,909,959,51,19.4353,1.7245,2.8391,2.0831,2.4486,2.8829,10.0184,5.6266
1,2,1115,1090,1140,51,18.1595,12.0411,2.0129,2.0428,3.7258,3.1495,4.5699,4.1613
0,2,1295,1270,1320,51,10.5771,16.3135,2.6602,2.6308,0.0408,4.5057,7.848,4.766
0,1,1476,1451,1501,51,-2.4471,26.9291,1.014,2.7711,1.436,0.099,2.6319,7.5964
1,1,1836,1811,1861,51,-4.1189,17.0841,1.4969,1.7146,0.1933,0.1631,3.7953,4.7652
