row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,28891,28866,28916,51,-13.8208,12.4997,1.2925,1.1731,0.1285,1.4031,3.2135,3.3851
1,0,28177,28152,28202,51,-16.2196,4.3082,1.1696,1.5461,1.507,1.9189,2.8574,3.7265
2,0,28279,28254,28304,51,-15.6377,-0.5358,0.6194,1.2611,0.8675,1.4449,1.7153,3.4358
2,1,28381,28356,28406,51,-5.8117,2.7991,1.407,1.3945,2.1022,2.3844,2.9389,3.0623
2,2,28483,28458,28508,51,7.22,-0.546,3.0499,1.4949,0.1865,1.7053,7.3863,3.9415
1,2,28585,28560,28610,51,11.2464,6.0638,2.5487,1.6257,2.1273,1.8064,10.4554,5.1996
0,2,28687,28662,28712,51,12.6674,11.8448,2.6509,2.1296,2.4319,0.2036,9.1851,8.0143
0,1,28789,28764,28814,51,-1.5282,12.4675,1.4479,1.5924,2.6693,2.8677,3.3404,3.246
1,1,28993,28968,29018,51,-1.3672,6.0967,1.1523,1.4109,1.735,1.4878,3.076,3.8485
