row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,16541,16518,16564,47,-21.7154,19.7756,2.0849,2.078,0.0,0.0,9.6629,5.9597
1,0,16722,16699,16745,47,-23.2652,10.9477,1.4739,1.7579,0.0,0.0,4.3883,3.9141
2,0,16903,16880,16926,47,-24.2524,3.1483,1.4984,1.6187,0.0,0.0,5.4213,4.7765
2,1,17083,17060,17106,47,-1.0482,2.8867,1.662,1.9528,0.0,0.0,5.1536,5.283
2,2,17263,17240,17286,47,17.1136,5.3256,3.5281,1.5564,0.0,0.0,15.9622,5.018
1,2,17443,17420,17466,47,18.9751,16.3836,3.1422,1.8147,0.0,0.0,12.3863,8.331
0,2,17622,17599,17645,47,18.1148,19.1282,2.4606,1.419,0.0,0.0,10.1232,5.6238
0,1,17802,17779,17825,47,-1.8312,22.903,1.6438,1.3626,0.0,0.0,3.9865,4.6513
1,1,18163,18140,18186,47,1.1375,14.1075,1.7722,1.7457,0.0,0.0,4.0042,5.2594
