frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
112,3.733,1446,590,2409,1888,-3.2764,18.7895
113,3.767,1446,592,2409,1890,-3.8765,16.4217
114,3.800,1446,590,2409,1890,-3.1112,18.5078
115,3.833,1447,589,2409,1889,-2.7919,18.8133
116,3.867,1447,589,2408,1888,-3.1369,18.2895
117,3.900,1445,593,2409,1889,-4.7752,22.2144
118,3.933,1445,593,2409,1888,-5.9971,21.8357
119,3.967,1440,564,2396,1878,-16.4071,10.3804
120,4.000,1438,559,2396,1880,-13.7208,14.4709
121,4.033,1438,558,2396,1880,-15.8019,13.3198
122,4.067,1441,581,2404,1886,-16.5752,16.4092
123,4.100,1444,587,2409,1889,-12.6954,25.2861
124,4.133,1444,587,2409,1888,-13.1879,21.7955
125,4.167,1446,586,2409,1888,-14.0286,22.8632
126,4.200,1446,587,2409,1888,-13.3868,22.1700
127,4.233,1447,587,2410,1889,-12.3995,22.5150
128,4.267,1446,587,2410,1888,-11.9874,23.4763
129,4.300,1447,586,2409,1889,-12.9604,21.9743
130,4.333,1447,586,2409,1889,-12.6422,21.6707
131,4.367,1447,586,2409,1889,-12.7488,21.6040
132,4.400,1447,583,2409,1887,-11.7100,19.4679
133,4.433,1447,585,2410,1887,-12.9553,19.7660
134,4.467,1447,585,2409,1887,-13.4162,20.2954
135,4.500,1447,585,2409,1887,-14.6871,19.1660
136,4.533,1446,586,2409,1888,-15.1380,18.5079
137,4.567,1446,584,2409,1887,-14.5614,19.2045
138,4.600,1447,585,2409,1887,-15.2784,20.0903
139,4.633,1446,585,2408,1887,-15.7691,21.0360
140,4.667,1446,583,2408,1887,-19.5284,21.5860
141,4.700,1447,582,2408,1887,-20.2444,21.5202
142,4.733,1447,584,2407,1887,-19.7817,23.4678
143,4.767,1447,583,2408,1887,-20.4108,21.4934
144,4.800,1449,558,2408,1884,-19.7136,21.6031
145,4.833,1449,557,2409,1884,-18.9323,22.4569
146,4.867,1449,557,2409,1884,-18.9134,22.3779
147,4.900,1450,557,2409,1884,-18.8597,22.9581
148,4.933,1450,557,2409,1884,-19.3862,21.7243
149,4.967,1448,576,2407,1886,-21.8450,21.1797
150,5.000,1450,573,2408,1887,-19.5457,22.3008
151,5.033,1449,573,2407,1887,-21.8162,21.2108
152,5.067,1451,551,2408,1884,-21.2093,19.6375
153,5.100,1450,572,2408,1887,-21.1369,20.5225
154,5.133,1451,576,2408,1888,-20.2026,21.9281
155,5.167,1451,556,2410,1886,-19.1755,20.5869
156,5.200,1451,559,2410,1886,-20.9877,18.2850
157,5.233,1451,559,2410,1885,-21.0476,18.6205
158,5.267,1450,559,2409,1885,-21.0660,18.3272
159,5.300,1450,560,2408,1885,-20.8698,18.4245
160,5.333,1450,560,2408,1885,-20.9136,18.5597
161,5.367,1450,560,2408,1885,-21.0662,18.7075
162,5.400,1450,559,2408,1885,-22.2885,18.5212
163,5.433,1450,559,2407,1885,-22.2319,19.6894
164,5.467,1450,559,2407,1885,-22.0328,19.5304
165,5.500,1450,558,2407,1885,-21.1953,19.2733
166,5.533,1450,558,2407,1884,-22.1191,18.4159
167,5.567,1450,558,2406,1884,-21.3755,19.0509
168,5.600,1450,558,2406,1884,-21.7755,19.1754
169,5.633,1450,558,2406,1884,-21.5658,19.3144
170,5.667,1450,558,2406,1884,-21.5177,19.1031
171,5.700,1450,558,2406,1884,-21.9148,19.1819
172,5.733,1450,557,2406,1884,-21.8746,18.8213
173,5.767,1450,558,2406,1883,-22.5663,19.5757
174,5.800,1450,559,2405,1883,-20.9784,17.5167
175,5.833,1450,560,2406,1884,-21.7673,18.4060
176,5.867,1450,560,2406,1884,-22.0161,18.5771
177,5.900,1449,561,2406,1884,-21.7180,17.5232
178,5.933,1451,578,2406,1888,-18.4588,19.3621
179,5.967,1445,567,2402,1882,-17.7925,11.4772
180,6.000,1445,564,2402,1882,-14.1711,19.1957
181,6.033,1447,579,2404,1887,-18.8065,20.8168
182,6.067,1448,580,2407,1889,-21.4520,23.6272
183,6.100,1450,578,2407,1889,-19.8703,22.7265
184,6.133,1450,577,2408,1889,-18.1900,20.8378
185,6.167,1450,577,2407,1889,-19.4807,22.9797
186,6.200,1450,577,2406,1889,-18.2201,24.2726
187,6.233,1450,577,2406,1889,-19.7014,23.3359
188,6.267,1450,576,2406,1889,-21.9320,21.4850
189,6.300,1450,557,2407,1886,-20.5393,19.4749
190,6.333,1450,557,2407,1886,-20.6159,20.2056
191,6.367,1450,557,2407,1885,-21.7296,20.4686
192,6.400,1451,576,2407,1888,-22.2213,22.7554
193,6.433,1449,558,2407,1885,-20.1653,20.1732
194,6.467,1449,557,2407,1885,-20.8663,20.8188
195,6.500,1449,557,2407,1885,-20.9008,20.3575
196,6.533,1449,557,2407,1885,-21.1427,21.0022
197,6.567,1450,576,2406,1888,-19.7702,22.3657
198,6.600,1450,576,2406,1888,-19.7437,22.3925
199,6.633,1450,576,2406,1888,-19.8491,22.1405
200,6.667,1449,577,2406,1887,-21.8393,22.8318
201,6.700,1449,577,2406,1887,-20.6833,21.8462
202,6.733,1449,577,2406,1887,-20.3894,21.5928
203,6.767,1450,577,2406,1887,-20.5254,21.7310
204,6.800,1450,577,2406,1887,-19.9520,21.7316
205,6.833,1450,558,2407,1884,-21.4502,22.6948
206,6.867,1450,559,2407,1884,-19.2418,20.9692
207,6.900,1450,558,2407,1884,-21.2495,22.3730
208,6.933,1450,558,2408,1884,-21.6388,21.9526
209,6.967,1450,558,2407,1885,-20.6189,21.9489
210,7.000,1450,555,2408,1885,-19.0899,21.2179
211,7.033,1450,554,2408,1885,-19.1701,22.3432
212,7.067,1450,554,2408,1885,-19.4486,22.5315
213,7.100,1450,555,2408,1885,-19.4864,21.5525
214,7.133,1450,555,2408,1885,-19.1786,20.9065
215,7.167,1450,555,2408,1885,-19.9063,21.1571
216,7.200,1450,556,2408,1885,-19.1036,22.0254
217,7.233,1449,556,2408,1885,-19.6210,22.7404
218,7.267,1449,556,2408,1884,-20.4572,22.8134
219,7.300,1449,556,2408,1884,-20.5439,23.0479
220,7.333,1449,556,2408,1884,-20.7025,23.2155
221,7.367,1449,556,2408,1884,-20.7587,23.1015
222,7.400,1449,556,2408,1884,-21.2516,23.0022
223,7.433,1450,556,2408,1884,-21.4181,21.3488
224,7.467,1450,556,2408,1884,-21.2849,21.4500
225,7.500,1450,556,2408,1884,-20.9667,21.0851
226,7.533,1450,555,2409,1884,-21.3855,22.3521
227,7.567,1450,554,2408,1883,-22.4631,20.5574
228,7.600,1450,554,2408,1883,-22.6739,20.7864
229,7.633,1450,555,2408,1883,-22.5053,21.4308
230,7.667,1450,555,2408,1883,-21.6943,21.3504
231,7.700,1450,555,2407,1882,-21.7659,20.8566
232,7.733,1450,555,2407,1882,-21.9731,20.7119
233,7.767,1450,555,2407,1882,-21.9203,20.7146
234,7.800,1450,555,2408,1882,-20.6057,19.6643
235,7.833,1450,555,2408,1882,-20.5761,19.8729
236,7.867,1450,555,2408,1881,-21.4601,21.3196
237,7.900,1450,555,2408,1882,-20.6891,20.1039
238,7.933,1450,556,2408,1882,-20.7481,21.2192
239,7.967,1450,555,2408,1882,-21.2057,20.0798
240,8.000,1450,556,2407,1879,-21.7454,19.7670
241,8.033,1451,556,2407,1879,-22.3849,20.0112
242,8.067,1451,556,2407,1880,-22.4146,20.6530
243,8.100,1451,556,2407,1879,-22.2239,20.0713
244,8.133,1451,557,2407,1879,-22.6901,20.6073
245,8.167,1451,557,2407,1879,-22.5911,20.1825
246,8.200,1451,557,2406,1879,-21.7283,21.9361
247,8.233,1451,557,2406,1879,-22.2401,22.2256
248,8.267,1451,558,2406,1879,-22.1461,19.9655
249,8.300,1451,559,2407,1879,-22.1220,18.2721
250,8.333,1451,559,2406,1879,-21.6845,19.6965
251,8.367,1451,559,2407,1879,-22.1597,18.0007
252,8.400,1450,560,2407,1879,-19.8753,18.1104
253,8.433,1450,560,2407,1880,-21.0553,18.0152
254,8.467,1450,560,2407,1879,-20.5035,18.3865
255,8.500,1450,560,2407,1880,-21.1186,17.7190
256,8.533,1450,560,2407,1880,-21.2081,17.8853
257,8.567,1450,560,2407,1880,-21.1670,17.6377
258,8.600,1450,560,2407,1880,-21.3486,17.5657
259,8.633,1450,560,2407,1880,-21.4462,18.0082
260,8.667,1450,560,2407,1880,-21.0374,17.9477
261,8.700,1450,561,2407,1881,-22.7783,18.6625
262,8.733,1450,561,2407,1881,-22.5437,18.5670
263,8.767,1450,560,2407,1881,-19.8822,18.0572
264,8.800,1450,560,2407,1880,-21.7932,16.7582
265,8.833,1449,561,2407,1880,-22.0068,18.3630
266,8.867,1446,565,2404,1878,-18.2765,14.4954
267,8.900,1447,567,2405,1879,-17.8654,18.0951
268,8.933,1445,563,2405,1879,-20.8361,15.8529
269,8.967,1447,585,2409,1883,-25.5142,19.8425
270,9.000,1447,585,2410,1884,-24.7807,21.8817
271,9.033,1447,563,2407,1881,-21.4547,15.4816
272,9.067,1449,583,2411,1884,-23.0736,18.0205
273,9.100,1448,562,2409,1882,-22.4363,15.1193
274,9.133,1448,561,2409,1882,-22.3637,14.4098
275,9.167,1449,562,2409,1882,-21.2707,18.0649
276,9.200,1449,562,2410,1883,-22.3732,16.1988
277,9.233,1449,562,2410,1882,-21.9758,15.7805
278,9.267,1449,562,2410,1882,-22.5804,15.1460
279,9.300,1449,563,2410,1882,-21.2030,17.5670
280,9.333,1449,563,2410,1882,-21.2057,18.0574
281,9.367,1449,563,2409,1882,-23.6923,15.4556
282,9.400,1449,562,2409,1881,-23.8121,17.5038
283,9.433,1449,562,2409,1881,-24.1395,18.3269
284,9.467,1449,561,2409,1881,-21.3589,17.5441
285,9.500,1449,562,2409,1882,-22.0617,19.3437
286,9.533,1449,561,2408,1882,-22.1812,18.5418
287,9.567,1450,561,2409,1882,-22.9011,19.3163
288,9.600,1449,561,2409,1882,-21.5339,18.5816
289,9.633,1450,562,2409,1882,-22.6629,18.8855
290,9.667,1450,562,2409,1882,-22.6816,17.8356
291,9.700,1450,561,2409,1881,-21.1442,18.8677
292,9.733,1450,561,2409,1881,-20.6865,19.0354
293,9.767,1450,561,2409,1881,-20.5835,19.0179
294,9.800,1450,560,2409,1881,-21.3138,16.9141
295,9.833,1450,561,2409,1881,-20.9937,16.8327
296,9.867,1450,561,2409,1880,-20.8272,17.5729
297,9.900,1450,561,2408,1880,-20.6625,18.3003
298,9.933,1450,560,2408,1880,-21.6181,16.9478
299,9.967,1450,561,2408,1880,-20.7234,18.0065
300,10.000,1451,559,2406,1880,-19.3292,17.2297
301,10.033,1451,561,2406,1879,-19.9065,17.7633
302,10.067,1450,562,2407,1874,-22.4021,17.4699
303,10.100,1450,563,2407,1874,-23.1338,14.5866
304,10.133,1450,563,2407,1874,-23.2400,14.6830
305,10.167,1450,563,2406,1874,-22.6855,16.0460
306,10.200,1450,563,2406,1874,-22.7596,16.0371
307,10.233,1451,564,2406,1874,-22.0542,17.5944
308,10.267,1451,566,2406,1875,-21.9230,14.9131
309,10.300,1450,566,2406,1875,-20.3391,17.3051
310,10.333,1450,567,2406,1875,-16.8280,16.1958
311,10.367,1450,568,2406,1875,-17.7462,15.8470
312,10.400,1450,567,2405,1875,-18.9538,17.1796
313,10.433,1450,565,2406,1876,-19.3749,17.9566
314,10.467,1451,565,2406,1876,-17.8738,17.5344
315,10.500,1451,564,2406,1875,-17.5658,15.7700
316,10.533,1450,563,2406,1875,-17.5986,15.6962
317,10.567,1450,564,2407,1878,-17.5933,16.7770
318,10.600,1449,564,2406,1877,-20.9533,13.5360
319,10.633,1449,565,2406,1877,-19.0883,13.2130
320,10.667,1450,566,2405,1879,-21.8878,9.6503
321,10.700,1448,569,2405,1879,-23.0115,10.1650
322,10.733,1448,569,2406,1881,-23.2097,9.6455
323,10.767,1447,588,2408,1881,-22.9460,11.4734
324,10.800,1448,568,2406,1880,-22.8736,7.9150
325,10.833,1447,589,2408,1881,-24.5653,11.1601
326,10.867,1447,588,2408,1881,-23.8966,11.0091
327,10.900,1446,588,2407,1880,-24.9686,12.9290
328,10.933,1446,587,2408,1881,-24.4706,12.7794
329,10.967,1446,586,2408,1880,-24.1457,14.0721
330,11.000,1446,558,2407,1880,-23.6074,5.3409
