row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,8864,8839,8889,51,-16.8751,22.0666,1.6423,1.4537,1.6546,1.232,5.3383,4.8091
1,0,7605,7580,7630,51,-21.369,14.5342,1.74,3.1555,0.0237,0.1539,5.7391,13.0407
2,0,7786,7761,7811,51,-21.6339,0.4643,1.2546,1.1661,1.79,1.0884,2.3015,3.5209
2,1,7965,7940,7990,51,-0.2616,1.9176,1.7923,2.8698,0.1406,3.7264,6.3275,8.0539
2,2,8145,8120,8170,51,18.2255,3.3973,3.4009,1.722,4.7667,2.5887,7.1548,4.7639
1,2,8325,8300,8350,51,16.559,14.7406,2.1417,2.0348,0.0856,2.884,6.7787,4.6004
0,2,8504,8479,8529,51,15.524,19.9776,2.1738,1.2645,3.0731,0.9419,6.6468,3.2945
0,1,8684,8659,8709,51,-0.5712,24.5022,0.9569,1.4872,0.9911,1.5856,3.7091,3.551
1,1,9045,9020,9070,51,1.0566,17.4126,1.7354,1.8367,1.5552,3.1166,8.5131,3.279
