row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,5786,5771,5801,31,-4.7071,0.862,1.5387,5.035,0.0,0.0,4.2155,13.3804
1,0,5064,5049,5079,31,-4.9795,-0.0993,0.9523,2.0019,0.0,0.0,2.4783,5.4676
2,0,5270,5255,5285,31,9.3231,-2.1554,1.6763,2.4914,0.0,0.0,4.845,6.5819
2,1,5373,5358,5388,31,19.0839,-5.0517,1.8373,1.9794,0.0,0.0,5.0124,5.4228
2,2,5477,5462,5492,31,17.6476,4.8672,1.3027,2.3067,0.0,0.0,4.1178,4.9725
1,2,5479,5464,5494,31,19.4029,1.1443,1.4516,2.334,0.0,0.0,3.431,7.3748
0,2,5579,5564,5594,31,18.0741,6.6096,1.983,1.281,0.0,0.0,5.1187,2.5349
0,1,5682,5667,5697,31,5.9248,5.6119,1.2568,5.2656,0.0,0.0,5.7247,14.7932
1,1,5887,5872,5902,31,5.8406,4.433,1.2667,2.6652,0.0,0.0,3.3354,9.2454
