row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,1591,1566,1616,51,-3.4353,11.9849,1.464,2.5121,1.8697,3.5648,5.4168,8.0453
1,0,330,305,355,51,-3.7645,0.6419,1.2906,1.8383,2.0725,2.9077,3.0067,4.7115
2,0,510,485,535,51,-0.495,3.7342,1.3023,3.2835,1.54,2.6808,3.0403,13.3757
2,1,691,666,716,51,9.426,2.2794,1.5409,2.0538,2.1635,2.6221,4.2504,4.7961
2,2,870,845,895,51,18.2179,0.5028,1.5611,2.4187,1.6039,2.4949,6.1927,10.0749
1,2,1050,1025,1075,51,18.941,1.82,1.0816,1.8518,0.1601,0.0265,4.1479,5.5357
0,2,1231,1206,1256,51,19.031,8.1351,1.4135,2.9858,2.2014,5.102,4.3081,6.9669
0,1,1411,1386,1436,51,12.7914,7.433,1.0691,1.4142,0.1048,1.6323,2.7326,4.1234
1,1,1772,1747,1797,51,12.0455,2.2905,2.6928,2.5843,2.9117,0.259,7.7858,7.2671
