row,col,center_frame,start_frame,end_frame,n_frames,mean_pitch_deg,mean_yaw_deg,std_pitch_deg,std_yaw_deg,range_pitch_deg,range_yaw_deg,max_abs_dev_pitch_deg,max_abs_dev_yaw_deg
0,0,5044,5009,5079,71,-8.0675,17.076,1.4936,1.1339,0.0145,1.6925,4.7723,2.6869
1,0,3777,3742,3812,71,-7.7112,16.8855,1.7126,1.0185,2.8725,1.5708,3.7039,2.9723
2,0,3958,3923,3993,71,-8.0043,10.7707,1.1949,0.805,0.0245,1.1148,3.3341,2.116
2,1,4139,4104,4174,71,4.9496,7.1312,1.2179,0.6746,0.0074,0.0517,4.3536,2.1656
2,2,4320,4285,4355,71,20.6309,6.6226,1.8586,1.718,0.2343,1.4186,8.3326,7.05
1,2,4501,4466,4536,71,21.7814,11.9167,2.4845,2.8691,3.8634,2.0461,6.1772,10.9228
0,2,4682,4647,4717,71,19.336,16.3216,1.6111,0.7008,1.465,0.0206,4.443,2.2369
0,1,4863,4828,4898,71,3.4174,17.1766,1.1289,1.4358,1.5372,1.7002,3.385,3.0504
1,1,5225,5190,5260,71,5.7576,15.123,1.6598,1.0859,2.8188,0.0497,4.0411,2.5262
