frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
115,3.833,1500,497,2356,1680,-9.6323,12.3813
116,3.867,1500,497,2356,1681,-9.4941,11.4950
117,3.900,1500,496,2356,1681,-9.3377,13.0889
118,3.933,1500,495,2356,1681,-9.9174,11.8721
119,3.967,1499,494,2357,1680,-10.9259,13.8937
120,4.000,1499,493,2358,1680,-10.2683,13.5099
121,4.033,1501,487,2358,1680,-10.9254,15.3839
122,4.067,1500,486,2357,1682,-9.2563,15.4353
123,4.100,1501,484,2356,1674,-9.4437,16.9330
124,4.133,1502,484,2357,1679,-10.3917,16.2722
125,4.167,1502,483,2357,1681,-11.1805,13.7732
126,4.200,1503,484,2357,1678,-10.7180,16.7319
127,4.233,1504,490,2358,1669,-10.2435,12.2322
128,4.267,1503,499,2368,1684,-14.4878,12.2351
129,4.300,1505,493,2360,1657,-13.0673,12.4723
130,4.333,1505,499,2362,1657,-12.9425,19.0025
131,4.367,1505,497,2361,1654,-10.9058,15.9973
132,4.400,1503,501,2362,1655,-15.2017,19.7372
133,4.433,1503,505,2360,1649,-13.0948,15.9099
134,4.467,1504,504,2360,1651,-10.8024,16.5692
135,4.500,1505,507,2359,1650,-17.5489,19.0504
136,4.533,1506,511,2358,1643,-16.6867,17.5431
137,4.567,1507,510,2357,1638,-15.6909,16.8230
138,4.600,1507,511,2357,1637,-17.5097,16.4265
139,4.633,1508,511,2357,1637,-15.9502,18.1628
140,4.667,1509,514,2357,1637,-17.1021,16.7719
141,4.700,1509,515,2357,1634,-16.3649,17.1009
142,4.733,1509,517,2357,1631,-15.8294,20.0616
143,4.767,1509,518,2356,1631,-15.7424,17.8493
144,4.800,1510,521,2354,1632,-17.8384,17.3184
145,4.833,1509,515,2355,1631,-13.5957,15.9065
146,4.867,1508,515,2356,1632,-15.4989,15.5578
147,4.900,1508,515,2356,1629,-13.4791,15.7065
148,4.933,1507,520,2358,1631,-13.5860,18.5733
149,4.967,1507,519,2357,1629,-12.9571,15.6135
150,5.000,1507,520,2357,1628,-14.2901,19.1110
151,5.033,1507,521,2356,1628,-13.7977,16.4966
152,5.067,1507,521,2357,1629,-15.8886,18.7351
153,5.100,1506,523,2356,1630,-14.4149,17.6096
154,5.133,1506,525,2355,1632,-10.2504,17.9794
155,5.167,1506,526,2353,1634,-12.9454,16.6550
156,5.200,1505,526,2353,1634,-11.2717,17.5472
157,5.233,1505,527,2353,1635,-12.4523,15.7893
158,5.267,1505,529,2352,1633,-13.9731,16.5973
159,5.300,1505,527,2352,1632,-10.8506,18.8791
